pair,metatile,kind,treatment,cells,maps,example_map,x,y
general__rom_082d4e54,000,flat,native_fallback,120,3,FR_CERULEAN_CAVE_1F,39,23
general__rom_082d4e54,091,flat,native_fallback,12,2,FR_CERULEAN_CAVE_1F,10,9
general__rom_082d4e54,120,flat,native_fallback,6,2,FR_CERULEAN_CAVE_1F,9,10
general__rom_082d4e54,121,flat,native_fallback,7,2,FR_CERULEAN_CAVE_1F,11,10
general__rom_082d4e54,123,flat,native_fallback,39,2,FR_CERULEAN_CAVE_1F,31,5
general__rom_082d4e54,128,flat,native_fallback,2,1,FR_CERULEAN_CAVE_1F,23,5
general__rom_082d4e54,129,flat,native_fallback,3,2,FR_CERULEAN_CAVE_1F,29,5
general__rom_082d4e54,12A,flat,native_fallback,29,2,FR_CERULEAN_CAVE_1F,36,11
general__rom_082d4e54,12B,flat,native_fallback,138,2,FR_CERULEAN_CAVE_1F,36,6
general__rom_082d4e54,12C,flat,native_fallback,29,2,FR_CERULEAN_CAVE_1F,38,11
general__rom_082d4e54,130,flat,native_fallback,4,2,FR_CERULEAN_CAVE_1F,11,12
general__rom_082d4e54,131,flat,native_fallback,3,2,FR_CERULEAN_CAVE_1F,14,12
general__rom_082d4e54,281,flat,native_fallback,756,3,FR_CERULEAN_CAVE_1F,1,6
general__rom_082d4e54,282,flat,native_fallback,177,3,FR_CERULEAN_CAVE_1F,10,4
general__rom_082d4e54,283,flat,native_fallback,98,3,FR_CERULEAN_CAVE_1F,10,3
general__rom_082d4e54,285,flat,native_fallback,7,2,FR_CERULEAN_CAVE_1F,1,7
general__rom_082d4e54,287,flat,native_fallback,1,1,FR_CERULEAN_CAVE_1F,33,21
general__rom_082d4e54,288,flat,native_fallback,24,3,FR_CERULEAN_CAVE_1F,37,15
general__rom_082d4e54,289,flat,native_fallback,82,3,FR_CERULEAN_CAVE_1F,3,19
general__rom_082d4e54,28A,flat,native_fallback,22,3,FR_CERULEAN_CAVE_1F,25,10
general__rom_082d4e54,28E,flat,native_fallback,4,2,FR_CERULEAN_CAVE_1F,5,14
general__rom_082d4e54,290,flat,native_fallback,121,3,FR_CERULEAN_CAVE_1F,39,11
general__rom_082d4e54,291,flat,native_fallback,349,3,FR_CERULEAN_CAVE_1F,3,0
general__rom_082d4e54,292,flat,native_fallback,123,3,FR_CERULEAN_CAVE_1F,35,11
general__rom_082d4e54,296,flat,native_fallback,7,2,FR_CERULEAN_CAVE_1F,10,2
general__rom_082d4e54,298,flat,native_fallback,27,3,FR_CERULEAN_CAVE_1F,31,4
general__rom_082d4e54,299,flat,native_fallback,186,3,FR_CERULEAN_CAVE_1F,10,0
general__rom_082d4e54,29A,flat,native_fallback,27,3,FR_CERULEAN_CAVE_1F,5,4
general__rom_082d4e54,29B,flat,native_fallback,15,3,FR_CERULEAN_CAVE_1F,5,0
general__rom_082d4e54,29C,flat,native_fallback,15,3,FR_CERULEAN_CAVE_1F,39,0
general__rom_082d4e54,29F,flat,native_fallback,31,3,FR_CERULEAN_CAVE_1F,12,10
general__rom_082d4e54,2A3,flat,native_fallback,12,3,FR_CERULEAN_CAVE_1F,31,22
general__rom_082d4e54,2A4,flat,native_fallback,12,3,FR_CERULEAN_CAVE_1F,35,22
general__rom_082d4e54,2A7,flat,native_fallback,32,3,FR_CERULEAN_CAVE_1F,1,4
general__rom_082d4e54,2AA,flat,native_fallback,2,1,FR_CERULEAN_CAVE_B1F,29,11
general__rom_082d4e54,2AB,flat,native_fallback,2,1,FR_CERULEAN_CAVE_B1F,30,11
general__rom_082d4e54,2B2,flat,native_fallback,2,1,FR_CERULEAN_CAVE_B1F,29,12
general__rom_082d4e54,2B3,flat,native_fallback,2,1,FR_CERULEAN_CAVE_B1F,30,12
general__rom_082d4e54,2B5,flat,native_fallback,3,1,FR_CERULEAN_CAVE_1F,10,1
general__rom_082d4e54,2B6,flat,native_fallback,5,2,FR_CERULEAN_CAVE_1F,11,1
general__rom_082d4e54,2B7,flat,native_fallback,2,1,FR_CERULEAN_CAVE_B1F,6,22
general__rom_082d4e54,2C8,flat,native_fallback,1,1,FR_CERULEAN_CAVE_1F,32,22
general__rom_082d4e54,2C9,flat,native_fallback,1,1,FR_CERULEAN_CAVE_1F,33,22
general__rom_082d4e54,2CA,flat,native_fallback,1,1,FR_CERULEAN_CAVE_1F,34,22
general__rom_082d4e54,2CF,flat,native_fallback,26,3,FR_CERULEAN_CAVE_1F,39,16
general__rom_082d4e54,2D0,flat,native_fallback,9,2,FR_CERULEAN_CAVE_1F,32,1
general__rom_082d4e54,2D1,flat,native_fallback,48,2,FR_CERULEAN_CAVE_1F,6,5
general__rom_082d4e54,2D2,flat,native_fallback,7,2,FR_CERULEAN_CAVE_1F,12,1
general__rom_082d4e54,2D3,flat,native_fallback,3,1,FR_CERULEAN_CAVE_1F,25,6
general__rom_082d4e54,2D4,flat,native_fallback,3,1,FR_CERULEAN_CAVE_1F,35,13
general__rom_082d4e54,2D7,flat,native_fallback,7,3,FR_CERULEAN_CAVE_1F,8,22
general__rom_082d4e54,2D8,flat,native_fallback,49,2,FR_CERULEAN_CAVE_1F,10,6
general__rom_082d4e54,2DA,flat,native_fallback,50,2,FR_CERULEAN_CAVE_1F,12,6
general__rom_082d4e54,2DB,flat,native_fallback,3,2,FR_CERULEAN_CAVE_1F,10,5
general__rom_082d4e54,2DC,flat,native_fallback,3,2,FR_CERULEAN_CAVE_1F,20,8
general__rom_082d4e54,2E0,flat,native_fallback,12,2,FR_CERULEAN_CAVE_1F,27,9
general__rom_082d4e54,2E1,flat,native_fallback,57,2,FR_CERULEAN_CAVE_1F,11,8
general__rom_082d4e54,2E2,flat,native_fallback,12,2,FR_CERULEAN_CAVE_1F,20,10
general__rom_082d4e54,2E5,flat,native_fallback,1,1,FR_CERULEAN_CAVE_B1F,17,22
general__rom_082d4e54,2F3,flat,native_fallback,3,1,FR_CERULEAN_CAVE_1F,25,4
general__rom_082d4e54,2F4,flat,native_fallback,15,1,FR_CERULEAN_CAVE_1F,26,4
general__rom_082d4e54,2F5,flat,native_fallback,3,1,FR_CERULEAN_CAVE_1F,27,4
general__rom_082d4e54,2FA,flat,native_fallback,6,1,FR_CERULEAN_CAVE_1F,10,16
general__rom_082d4e54,2FD,flat,native_fallback,16,1,FR_CERULEAN_CAVE_B1F,10,10
general__rom_082d4e54,2FE,flat,native_fallback,3,1,FR_CERULEAN_CAVE_1F,24,4
general__rom_082d4e54,2FF,flat,native_fallback,3,2,FR_CERULEAN_CAVE_1F,28,4
general__rom_082d4fec,000,flat,native_fallback,287,9,FR_MT_EMBER_RUBY_PATH_1F,10,19
general__rom_082d4fec,127,flat,native_fallback,4,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,6,2
general__rom_082d4fec,12F,flat,native_fallback,8,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,7,3
general__rom_082d4fec,137,flat,native_fallback,4,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,7,4
general__rom_082d4fec,281,flat,native_fallback,503,11,FR_MT_EMBER_RUBY_PATH_1F,12,7
general__rom_082d4fec,282,flat,native_fallback,17,2,FR_MT_EMBER_RUBY_PATH_B2F,13,6
general__rom_082d4fec,283,flat,native_fallback,7,2,FR_MT_EMBER_RUBY_PATH_B2F,10,2
general__rom_082d4fec,284,flat,native_fallback,13,3,FR_MT_EMBER_RUBY_PATH_B3F,5,15
general__rom_082d4fec,285,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B4F,14,14
general__rom_082d4fec,287,flat,native_fallback,5,4,FR_MT_EMBER_RUBY_PATH_1F,22,17
general__rom_082d4fec,288,flat,native_fallback,21,9,FR_MT_EMBER_RUBY_PATH_1F,23,10
general__rom_082d4fec,289,flat,native_fallback,502,12,FR_MT_EMBER_RUBY_PATH_1F,10,9
general__rom_082d4fec,28A,flat,native_fallback,20,6,FR_MT_EMBER_RUBY_PATH_1F,16,9
general__rom_082d4fec,28B,flat,native_fallback,2,2,FR_MT_EMBER_SUMMIT_PATH_1F,10,0
general__rom_082d4fec,28C,flat,native_fallback,6,3,FR_MT_EMBER_SUMMIT_PATH_1F,11,0
general__rom_082d4fec,28D,flat,native_fallback,3,2,FR_MT_EMBER_SUMMIT_PATH_1F,12,0
general__rom_082d4fec,28E,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,11,6
general__rom_082d4fec,28F,flat,native_fallback,7,6,FR_MT_EMBER_RUBY_PATH_B1F,9,20
general__rom_082d4fec,290,flat,native_fallback,91,10,FR_MT_EMBER_RUBY_PATH_1F,6,5
general__rom_082d4fec,291,flat,native_fallback,1362,11,FR_MT_EMBER_RUBY_PATH_1F,10,0
general__rom_082d4fec,292,flat,native_fallback,137,11,FR_MT_EMBER_RUBY_PATH_1F,16,10
general__rom_082d4fec,293,flat,native_fallback,2,2,FR_MT_EMBER_SUMMIT_PATH_1F,10,1
general__rom_082d4fec,294,flat,native_fallback,2,2,FR_MT_EMBER_SUMMIT_PATH_1F,11,1
general__rom_082d4fec,295,flat,native_fallback,2,2,FR_MT_EMBER_SUMMIT_PATH_1F,12,1
general__rom_082d4fec,296,flat,native_fallback,2,2,FR_MT_EMBER_RUBY_PATH_B1F_STAIRS,1,5
general__rom_082d4fec,297,flat,native_fallback,5,4,FR_MT_EMBER_RUBY_PATH_B1F,9,21
general__rom_082d4fec,298,flat,native_fallback,21,7,FR_MT_EMBER_RUBY_PATH_1F,6,6
general__rom_082d4fec,299,flat,native_fallback,654,11,FR_MT_EMBER_RUBY_PATH_1F,12,6
general__rom_082d4fec,29A,flat,native_fallback,39,9,FR_MT_EMBER_RUBY_PATH_1F,19,6
general__rom_082d4fec,29B,flat,native_fallback,206,12,FR_MT_EMBER_RUBY_PATH_1F,20,3
general__rom_082d4fec,29C,flat,native_fallback,140,12,FR_MT_EMBER_RUBY_PATH_1F,6,4
general__rom_082d4fec,29F,flat,native_fallback,3,2,FR_MT_EMBER_RUBY_PATH_B2F,13,3
general__rom_082d4fec,2A0,flat,native_fallback,14,3,FR_MT_EMBER_SUMMIT_PATH_1F,13,5
general__rom_082d4fec,2A2,flat,native_fallback,8,2,FR_MT_EMBER_SUMMIT_PATH_3F,8,6
general__rom_082d4fec,2A7,flat,native_fallback,3,2,FR_MT_EMBER_RUBY_PATH_B2F,13,4
general__rom_082d4fec,2A8,flat,native_fallback,2,1,FR_MT_EMBER_RUBY_PATH_1F,24,8
general__rom_082d4fec,2AF,flat,native_fallback,7,6,FR_MT_EMBER_RUBY_PATH_1F,24,5
general__rom_082d4fec,2B7,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B4F,4,2
general__rom_082d4fec,2B9,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_1F,24,7
general__rom_082d4fec,2BC,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_1F,20,7
general__rom_082d4fec,2C1,flat,native_fallback,3,1,FR_MT_EMBER_RUBY_PATH_1F,21,7
general__rom_082d4fec,2C3,flat,native_fallback,86,5,FR_MT_EMBER_RUBY_PATH_B3F,8,15
general__rom_082d4fec,2C4,flat,native_fallback,41,4,FR_MT_EMBER_RUBY_PATH_B4F,2,0
general__rom_082d4fec,2C5,flat,native_fallback,137,4,FR_MT_EMBER_RUBY_PATH_B3F,1,15
general__rom_082d4fec,2C6,flat,native_fallback,306,7,FR_MT_EMBER_RUBY_PATH_B3F,9,16
general__rom_082d4fec,2C7,flat,native_fallback,317,7,FR_MT_EMBER_RUBY_PATH_B3F,0,16
general__rom_082d4fec,2C8,flat,native_fallback,6,5,FR_MT_EMBER_RUBY_PATH_1F,21,18
general__rom_082d4fec,2C9,flat,native_fallback,6,5,FR_MT_EMBER_RUBY_PATH_1F,22,18
general__rom_082d4fec,2CA,flat,native_fallback,6,5,FR_MT_EMBER_RUBY_PATH_1F,23,18
general__rom_082d4fec,2CF,flat,native_fallback,50,8,FR_MT_EMBER_RUBY_PATH_1F,11,4
general__rom_082d4fec,2D7,flat,native_fallback,16,7,FR_MT_EMBER_RUBY_PATH_1F,20,18
general__rom_082d4fec,2E8,flat,native_fallback,5,1,FR_MT_EMBER_RUBY_PATH_B3F,10,18
general__rom_082d4fec,2E9,flat,native_fallback,5,1,FR_MT_EMBER_RUBY_PATH_B3F,1,12
general__rom_082d4fec,2EE,flat,native_fallback,2,1,FR_MT_EMBER_RUBY_PATH_B3F,5,12
general__rom_082d4fec,2EF,flat,native_fallback,2,1,FR_MT_EMBER_RUBY_PATH_B3F,10,12
general__rom_082d4fec,2F0,flat,native_fallback,5,1,FR_MT_EMBER_RUBY_PATH_B3F,10,19
general__rom_082d4fec,2F1,flat,native_fallback,5,1,FR_MT_EMBER_RUBY_PATH_B3F,1,13
general__rom_082d4fec,2F3,flat,native_fallback,3,1,FR_MT_EMBER_RUBY_PATH_B5F,4,6
general__rom_082d4fec,2F4,flat,native_fallback,15,2,FR_MT_EMBER_RUBY_PATH_B4F,12,5
general__rom_082d4fec,2F5,flat,native_fallback,3,1,FR_MT_EMBER_RUBY_PATH_B5F,10,6
general__rom_082d4fec,2F6,flat,native_fallback,2,1,FR_MT_EMBER_RUBY_PATH_B3F,5,13
general__rom_082d4fec,2F7,flat,native_fallback,2,1,FR_MT_EMBER_RUBY_PATH_B3F,10,13
general__rom_082d4fec,2F8,flat,native_fallback,5,2,FR_MT_EMBER_RUBY_PATH_B4F,15,5
general__rom_082d4fec,2F9,flat,native_fallback,5,2,FR_MT_EMBER_RUBY_PATH_B4F,2,5
general__rom_082d4fec,2FB,flat,native_fallback,3,2,FR_MT_EMBER_RUBY_PATH_B4F,15,4
general__rom_082d4fec,2FC,flat,native_fallback,100,3,FR_MT_EMBER_RUBY_PATH_B4F,12,2
general__rom_082d4fec,2FD,flat,native_fallback,3,2,FR_MT_EMBER_RUBY_PATH_B4F,2,4
general__rom_082d4fec,300,flat,native_fallback,6,2,FR_MT_EMBER_RUBY_PATH_B4F,15,3
general__rom_082d4fec,301,flat,native_fallback,6,2,FR_MT_EMBER_RUBY_PATH_B4F,2,3
general__rom_082d4fec,302,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,7,3
general__rom_082d4fec,303,flat,native_fallback,3,1,FR_MT_EMBER_RUBY_PATH_B5F,4,8
general__rom_082d4fec,304,flat,native_fallback,16,2,FR_MT_EMBER_RUBY_PATH_B4F,12,3
general__rom_082d4fec,305,flat,native_fallback,3,1,FR_MT_EMBER_RUBY_PATH_B5F,10,8
general__rom_082d4fec,306,flat,native_fallback,12,1,FR_MT_EMBER_SUMMIT_PATH_2F,18,27
general__rom_082d4fec,307,flat,native_fallback,12,1,FR_MT_EMBER_SUMMIT_PATH_2F,30,20
general__rom_082d4fec,310,flat,native_fallback,14,1,FR_MT_EMBER_SUMMIT_PATH_2F,30,21
general__rom_082d4fec,311,flat,native_fallback,2,1,FR_MT_EMBER_SUMMIT_PATH_2F,17,27
general__rom_082d4fec,312,flat,native_fallback,14,1,FR_MT_EMBER_SUMMIT_PATH_2F,18,28
general__rom_082d4fec,313,flat,native_fallback,48,1,FR_MT_EMBER_SUMMIT_PATH_2F,30,33
general__rom_082d4fec,314,flat,native_fallback,48,1,FR_MT_EMBER_SUMMIT_PATH_2F,27,29
general__rom_082d4fec,315,flat,native_fallback,51,1,FR_MT_EMBER_SUMMIT_PATH_2F,24,27
general__rom_082d4fec,316,flat,native_fallback,29,1,FR_MT_EMBER_SUMMIT_PATH_2F,21,27
general__rom_082d4fec,317,flat,native_fallback,32,1,FR_MT_EMBER_SUMMIT_PATH_2F,30,28
general__rom_082d4fec,318,flat,native_fallback,5,1,FR_MT_EMBER_SUMMIT_PATH_2F,30,23
general__rom_082d4fec,319,flat,native_fallback,19,1,FR_MT_EMBER_SUMMIT_PATH_2F,15,29
general__rom_082d4fec,31A,flat,native_fallback,5,1,FR_MT_EMBER_SUMMIT_PATH_2F,19,27
general__rom_082d4fec,31B,flat,native_fallback,25,1,FR_MT_EMBER_SUMMIT_PATH_2F,30,29
general__rom_082d4fec,31C,flat,native_fallback,63,1,FR_MT_EMBER_SUMMIT_PATH_2F,22,27
general__rom_082d4fec,31D,flat,native_fallback,22,1,FR_MT_EMBER_SUMMIT_PATH_2F,23,27
general__rom_082d4fec,320,flat,native_fallback,7,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,14,27
general__rom_082d4fec,321,flat,native_fallback,15,7,FR_MT_EMBER_RUBY_PATH_1F,25,8
general__rom_082d4fec,322,flat,native_fallback,5,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,7,9
general__rom_082d4fec,323,flat,native_fallback,14,7,FR_MT_EMBER_RUBY_PATH_1F,17,10
general__rom_082d4fec,326,flat,native_fallback,3,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,15,13
general__rom_082d4fec,327,flat,native_fallback,3,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,5,6
general__rom_082d4fec,328,flat,native_fallback,6,5,FR_MT_EMBER_RUBY_PATH_B1F_STAIRS,2,6
general__rom_082d4fec,329,flat,native_fallback,25,9,FR_MT_EMBER_RUBY_PATH_1F,14,4
general__rom_082d4fec,32A,flat,native_fallback,7,6,FR_MT_EMBER_RUBY_PATH_B1F,8,22
general__rom_082d4fec,32B,flat,native_fallback,31,9,FR_MT_EMBER_RUBY_PATH_1F,7,2
general__rom_082d4fec,32C,flat,native_fallback,8,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,11,8
general__rom_082d4fec,32D,flat,native_fallback,118,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,13,34
general__rom_082d4fec,32E,flat,native_fallback,3,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,14,28
general__rom_082d4fec,32F,flat,native_fallback,3,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,7,21
general__rom_082d4fec,330,flat,native_fallback,4,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,12,6
general__rom_082d4fec,331,flat,native_fallback,9,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,5,4
general__rom_082d4fec,332,flat,native_fallback,4,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,8,4
general__rom_082d4fec,333,flat,native_fallback,1,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,13,11
general__rom_082d4fec,334,flat,native_fallback,10,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,6,21
general__rom_082d4fec,335,flat,native_fallback,28,2,FR_MT_EMBER_RUBY_PATH_B4F,2,1
general__rom_082d4fec,336,flat,native_fallback,38,2,FR_MT_EMBER_RUBY_PATH_B4F,16,2
general__rom_082d4fec,337,flat,native_fallback,35,2,FR_MT_EMBER_RUBY_PATH_B4F,1,12
general__rom_082d4fec,338,flat,native_fallback,6,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,10,12
general__rom_082d4fec,339,flat,native_fallback,21,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,6,6
general__rom_082d4fec,33A,flat,native_fallback,6,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,8,5
general__rom_082d4fec,33D,flat,native_fallback,1,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,13,36
general__rom_082d4fec,33E,flat,native_fallback,2,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,7,17
general__rom_082d4fec,33F,flat,native_fallback,2,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,20,13
general__rom_082d4fec,340,flat,native_fallback,15,1,FR_MT_EMBER_SUMMIT_PATH_2F,31,21
general__rom_082d4fec,342,flat,native_fallback,15,1,FR_MT_EMBER_SUMMIT_PATH_2F,16,27
general__rom_082d4fec,343,flat,native_fallback,13,1,FR_MT_EMBER_SUMMIT_PATH_2F,29,22
general__rom_082d4fec,345,flat,native_fallback,13,1,FR_MT_EMBER_SUMMIT_PATH_2F,20,27
general__rom_082d4fec,346,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,6,7
general__rom_082d4fec,347,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,7,6
general__rom_082d4fec,348,flat,native_fallback,5,1,FR_MT_EMBER_SUMMIT_PATH_2F,31,22
general__rom_082d4fec,349,flat,native_fallback,21,1,FR_MT_EMBER_SUMMIT_PATH_2F,13,28
general__rom_082d4fec,34A,flat,native_fallback,5,1,FR_MT_EMBER_SUMMIT_PATH_2F,16,28
general__rom_082d4fec,34B,flat,native_fallback,5,1,FR_MT_EMBER_SUMMIT_PATH_2F,29,24
general__rom_082d4fec,34C,flat,native_fallback,17,1,FR_MT_EMBER_SUMMIT_PATH_2F,15,30
general__rom_082d4fec,34D,flat,native_fallback,5,1,FR_MT_EMBER_SUMMIT_PATH_2F,20,28
general__rom_082d4fec,34E,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,7,8
general__rom_082d4fec,34F,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,8,7
general__rom_082d4fec,350,flat,native_fallback,8,1,FR_MT_EMBER_RUBY_PATH_B4F,7,7
general__rom_082d4fec,351,flat,native_fallback,8,1,FR_MT_EMBER_RUBY_PATH_B4F,8,7
general__rom_082d4fec,352,flat,native_fallback,8,1,FR_MT_EMBER_RUBY_PATH_B4F,9,7
general__rom_082d4fec,353,flat,native_fallback,2,1,FR_MT_EMBER_RUBY_PATH_B4F,11,7
general__rom_082d4fec,354,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,7,7
general__rom_082d4fec,358,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,8,8
general__rom_082d4fec,359,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,6,8
general__rom_082d4fec,35A,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,8,6
general__rom_082d4fec,35B,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,6,6
general__rom_082d4fec,35C,flat,native_fallback,1,1,FR_MT_EMBER_RUBY_PATH_B5F,7,2
general__rom_082d4fec,360,flat,native_fallback,1,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,12,7
general__rom_082d4fec,361,flat,native_fallback,1,1,FR_ONE_ISLAND_KINDLE_ROAD_EMBER_SPA,17,7
general__rom_082d5004,087,ledge,modeled_ledge,9,1,FR_THREE_ISLAND_BERRY_FOREST,30,18
general__rom_082d5004,00D,grass,modeled_grass,236,1,FR_THREE_ISLAND_BERRY_FOREST,19,27
general__rom_082d5004,010,flat,reviewed_surface,96,1,FR_THREE_ISLAND_BERRY_FOREST,7,28
general__rom_082d5004,0B0,ledge,modeled_ledge,4,1,FR_THREE_ISLAND_BERRY_FOREST,39,8
general__rom_082d5004,0B1,ledge,modeled_ledge,4,1,FR_THREE_ISLAND_BERRY_FOREST,44,35
general__rom_082d5004,011,flat,reviewed_surface,126,1,FR_THREE_ISLAND_BERRY_FOREST,8,28
general__rom_082d5004,0C2,flat,unreviewed,13,1,FR_THREE_ISLAND_BERRY_FOREST,7,30
general__rom_082d5004,0DB,flat,reviewed_surface,6,1,FR_THREE_ISLAND_BERRY_FOREST,42,42
general__rom_082d5004,0DC,flat,reviewed_surface,6,1,FR_THREE_ISLAND_BERRY_FOREST,43,44
general__rom_082d5004,0DD,flat,reviewed_surface,6,1,FR_THREE_ISLAND_BERRY_FOREST,44,42
general__rom_082d5004,002,sign,modeled_sign,2,1,FR_THREE_ISLAND_BERRY_FOREST,7,27
general__rom_082d5004,1A5,flat,unreviewed,3,1,FR_THREE_ISLAND_BERRY_FOREST,27,12
general__rom_082d5004,1A6,flat,unreviewed,19,1,FR_THREE_ISLAND_BERRY_FOREST,31,12
general__rom_082d5004,1A7,flat,unreviewed,3,1,FR_THREE_ISLAND_BERRY_FOREST,18,26
general__rom_082d5004,1AD,flat,unreviewed,6,1,FR_THREE_ISLAND_BERRY_FOREST,9,27
general__rom_082d5004,1AE,flat,unreviewed,31,1,FR_THREE_ISLAND_BERRY_FOREST,10,27
general__rom_082d5004,1AF,flat,unreviewed,6,1,FR_THREE_ISLAND_BERRY_FOREST,18,27
general__rom_082d5004,224,flat,unreviewed,3,1,FR_THREE_ISLAND_BERRY_FOREST,9,28
general__rom_082d5004,225,flat,unreviewed,19,1,FR_THREE_ISLAND_BERRY_FOREST,10,28
general__rom_082d5004,226,flat,unreviewed,3,1,FR_THREE_ISLAND_BERRY_FOREST,18,28
general__rom_082d5004,281,flat,unreviewed,35,1,FR_THREE_ISLAND_BERRY_FOREST,4,29
general__rom_082d5004,282,flat,unreviewed,57,1,FR_THREE_ISLAND_BERRY_FOREST,3,19
general__rom_082d5004,284,flat,unreviewed,12,1,FR_THREE_ISLAND_BERRY_FOREST,22,12
general__rom_082d5004,288,flat,unreviewed,47,1,FR_THREE_ISLAND_BERRY_FOREST,14,7
general__rom_082d5004,28A,flat,unreviewed,47,1,FR_THREE_ISLAND_BERRY_FOREST,23,30
general__rom_082d5004,290,flat,unreviewed,200,1,FR_THREE_ISLAND_BERRY_FOREST,24,27
general__rom_082d5004,291,flat,unreviewed,202,1,FR_THREE_ISLAND_BERRY_FOREST,25,27
general__rom_082d5004,292,flat,unreviewed,178,1,FR_THREE_ISLAND_BERRY_FOREST,11,1
general__rom_082d5004,297,flat,unreviewed,1,1,FR_THREE_ISLAND_BERRY_FOREST,44,41
general__rom_082d5004,298,flat,unreviewed,239,1,FR_THREE_ISLAND_BERRY_FOREST,0,28
general__rom_082d5004,299,flat,unreviewed,286,1,FR_THREE_ISLAND_BERRY_FOREST,25,28
general__rom_082d5004,29A,flat,unreviewed,264,1,FR_THREE_ISLAND_BERRY_FOREST,26,28
general__rom_082d5004,29B,flat,unreviewed,1,1,FR_THREE_ISLAND_BERRY_FOREST,42,41
general__rom_082d5004,29F,flat,unreviewed,1,1,FR_THREE_ISLAND_BERRY_FOREST,43,41
general__rom_082d5004,2A0,flat,unreviewed,50,1,FR_THREE_ISLAND_BERRY_FOREST,33,3
general__rom_082d5004,2A1,flat,unreviewed,48,1,FR_THREE_ISLAND_BERRY_FOREST,4,3
general__rom_082d5004,2A2,flat,unreviewed,95,1,FR_THREE_ISLAND_BERRY_FOREST,26,27
general__rom_082d5004,2A3,flat,unreviewed,48,1,FR_THREE_ISLAND_BERRY_FOREST,33,4
general__rom_082d5004,2A4,flat,unreviewed,48,1,FR_THREE_ISLAND_BERRY_FOREST,31,4
general__rom_082d5004,2A5,flat,unreviewed,48,1,FR_THREE_ISLAND_BERRY_FOREST,32,4
general__rom_082d5004,008,flat,reviewed_surface,102,1,FR_THREE_ISLAND_BERRY_FOREST,23,27
general__rom_082d5004,009,flat,reviewed_surface,174,1,FR_THREE_ISLAND_BERRY_FOREST,20,27
general__rom_082d501c,000,flat,native_fallback,498,25,FR_NAVEL_ROCK_1F,17,15
general__rom_082d501c,276,flat,native_fallback,39,1,FR_NAVEL_ROCK_BASE,10,0
general__rom_082d501c,281,flat,native_fallback,412,6,FR_SIX_ISLAND_DOTTED_HOLE_1F,7,8
general__rom_082d501c,282,flat,native_fallback,13,4,FR_NAVEL_ROCK_1F,9,8
general__rom_082d501c,283,flat,native_fallback,27,13,FR_NAVEL_ROCK_1F,9,16
general__rom_082d501c,284,flat,native_fallback,3,2,FR_NAVEL_ROCK_FORK,14,5
general__rom_082d501c,285,flat,native_fallback,3,3,FR_NAVEL_ROCK_1F,8,4
general__rom_082d501c,286,flat,native_fallback,17,5,FR_SIX_ISLAND_DOTTED_HOLE_1F,6,5
